  0.000194   1.319595   0.284978
  0.000201   1.311124   0.283037
  0.000207   1.302771   0.280865
  0.000213   1.294550   0.278471
  0.000220   1.286473   0.275865
  0.000227   1.278549   0.273057
  0.000234   1.270788   0.270057
  0.000241   1.263199   0.266876
  0.000249   1.255791   0.263527
  0.000257   1.248570   0.260020
  0.000265   1.241543   0.256368
  0.000273   1.234713   0.252583
  0.000282   1.228087   0.248677
  0.000291   1.221666   0.244663
  0.000300   1.215454   0.240553
  0.000309   1.209451   0.236359
  0.000319   1.203659   0.232093
  0.000329   1.198077   0.227766
  0.000339   1.192705   0.223390
  0.000350   1.187541   0.218975
  0.000361   1.182583   0.214532
  0.000372   1.177827   0.210071
  0.000384   1.173272   0.205601
  0.000396   1.168912   0.201131
  0.000408   1.164745   0.196671
  0.000421   1.160764   0.192227
  0.000434   1.156966   0.187807
  0.000448   1.153346   0.183419
  0.000462   1.149897   0.179067
  0.000477   1.146615   0.174759
  0.000491   1.143493   0.170500
  0.000507   1.140527   0.166293
  0.000523   1.137710   0.162144
  0.000539   1.135036   0.158056
  0.000556   1.132500   0.154033
  0.000574   1.130096   0.150078
  0.000592   1.127819   0.146193
  0.000610   1.125662   0.142380
  0.000629   1.123621   0.138641
  0.000649   1.121690   0.134978
  0.000670   1.119863   0.131392
  0.000691   1.118137   0.127884
  0.000712   1.116505   0.124454
  0.000735   1.114963   0.121103
  0.000758   1.113507   0.117831
  0.000781   1.112132   0.114638
  0.000806   1.110835   0.111524
  0.000831   1.109610   0.108488
  0.000857   1.108454   0.105530
  0.000884   1.107363   0.102650
  0.000912   1.106335   0.099846
  0.000941   1.105364   0.097118
  0.000970   1.104449   0.094465
  0.001001   1.103586   0.091886
  0.001032   1.102772   0.089380
  0.001064   1.102005   0.086945
  0.001098   1.101281   0.084582
  0.001132   1.100599   0.082287
  0.001168   1.099955   0.080061
  0.001205   1.099348   0.077902
  0.001242   1.098775   0.075809
  0.001281   1.098235   0.073780
  0.001322   1.097725   0.071815
  0.001363   1.097244   0.069911
  0.001406   1.096790   0.068069
  0.001450   1.096360   0.066286
  0.001496   1.095955   0.064561
  0.001543   1.095572   0.062894
  0.001591   1.095209   0.061282
  0.001641   1.094866   0.059725
  0.001692   1.094542   0.058221
  0.001746   1.094234   0.056770
  0.001800   1.093942   0.055370
  0.001857   1.093665   0.054021
  0.001915   1.093402   0.052720
  0.001975   1.093151   0.051467
  0.002037   1.092912   0.050262
  0.002101   1.092685   0.049102
  0.002167   1.092467   0.047987
