  0.002235   0.092280   0.046932
  0.002305   0.092078   0.045905
  0.002378   0.091885   0.044920
  0.002453   0.091698   0.043976
  0.002530   0.091518   0.043072
  0.002609   0.091344   0.042209
  0.002691   0.091174   0.041384
  0.002775   0.091010   0.040597
  0.002862   0.090849   0.039848
  0.002952   0.090691   0.039135
  0.003045   0.090536   0.038458
  0.003141   0.090384   0.037817
  0.003239   0.090232   0.037210
  0.003341   0.090082   0.036638
  0.003446   0.089932   0.036098
  0.003554   0.089782   0.035592
  0.003666   0.089632   0.035118
  0.003781   0.089480   0.034676
  0.003899   0.089327   0.034265
  0.004022   0.089171   0.033884
  0.004148   0.089013   0.033534
  0.004278   0.088851   0.033213
  0.004412   0.088685   0.032922
  0.004551   0.088515   0.032659
  0.004694   0.088340   0.032425
  0.004841   0.088159   0.032219
  0.004993   0.087972   0.032039
  0.005150   0.087778   0.031887
  0.005312   0.087577   0.031761
  0.005478   0.087368   0.031661
  0.005650   0.087150   0.031586
  0.005828   0.086923   0.031536
  0.006011   0.086686   0.031511
  0.006199   0.086438   0.031510
  0.006394   0.086179   0.031532
  0.006595   0.085908   0.031577
  0.006802   0.085625   0.031645
  0.007015   0.085328   0.031734
  0.007236   0.085016   0.031844
  0.007463   0.084690   0.031975
  0.007697   0.084349   0.032126
  0.007939   0.083991   0.032295
  0.008188   0.083616   0.032483
  0.008445   0.083223   0.032688
  0.008710   0.082812   0.032910
  0.008984   0.082382   0.033148
  0.009266   0.081931   0.033400
  0.009557   0.081461   0.033666
  0.009857   0.080969   0.033945
  0.010166   0.080455   0.034236
  0.010485   0.079919   0.034536
  0.010814   0.079360   0.034846
  0.011154   0.078778   0.035164
  0.011504   0.078173   0.035489
  0.011865   0.077543   0.035819
  0.012238   0.076889   0.036152
  0.012622   0.076210   0.036488
  0.013018   0.075507   0.036825
  0.013427   0.074780   0.037162
  0.013848   0.074027   0.037496
  0.014283   0.073251   0.037827
  0.014732   0.072450   0.038152
  0.015194   0.071625   0.038471
  0.015671   0.070777   0.038782
  0.016163   0.069907   0.039082
  0.016671   0.069014   0.039372
  0.017194   0.068101   0.039648
  0.017734   0.067167   0.039911
  0.018290   0.066213   0.040158
  0.018865   0.065242   0.040388
  0.019457   0.064254   0.040601
  0.020068   0.063250   0.040794
  0.020698   0.062231   0.040968
  0.021348   0.061200   0.041120
  0.022018   0.060157   0.041251
  0.022709   0.059105   0.041360
  0.023422   0.058044   0.041446
  0.024157   0.056977   0.041508
  0.024916   0.055905   0.041547
  0.025698   0.054829   0.041563
  0.026505   0.053752   0.041554
  0.027337   0.052674   0.041522
  0.028195   0.051598   0.041467
  0.029080   0.050525   0.041388
  0.029993   0.049456   0.041287
  0.030935   0.048392   0.041164
  0.031906   0.047336   0.041020
  0.032907   0.046288   0.040855
  0.033941   0.045250   0.040670
  0.035006   0.044222   0.040466
  0.036105   0.043206   0.040244
  0.037239   0.042201   0.040005
  0.038408   0.041210   0.039751
  0.039614   0.040233   0.039481
  0.040857   0.039269   0.039198
  0.042140   0.038320   0.038902
  0.043463   0.037386   0.038594
  0.044827   0.036468   0.038275
  0.046235   0.035564   0.037947
  0.047686   0.034675   0.037610
  0.049183   0.033802   0.037265
  0.050727   0.032944   0.036913
  0.052320   0.032101   0.036556
  0.053962   0.031272   0.036192
  0.055657   0.030458   0.035824
  0.057404   0.029657   0.035452
  0.059206   0.028871   0.035077
  0.061065   0.028098   0.034698
  0.062982   0.027338   0.034316
  0.064959   0.026590   0.033932
  0.066998   0.025855   0.033547
  0.069102   0.025131   0.033159
  0.071271   0.024419   0.032769
  0.073509   0.023718   0.032378
  0.075817   0.023028   0.031986
  0.078197   0.022349   0.031592
  0.080652   0.021680   0.031196
  0.083184   0.021021   0.030799
  0.085795   0.020372   0.030400
  0.088489   0.019733   0.029999
  0.091267   0.019104   0.029597
  0.094132   0.018485   0.029193
  0.097087   0.017876   0.028787
  0.100135   0.017276   0.028378
  0.103279   0.016686   0.027968
  0.106521   0.016107   0.027555
  0.109866   0.015537   0.027141
  0.113315   0.014978   0.026724
  0.116872   0.014430   0.026305
  0.120541   0.013892   0.025884
  0.124326   0.013365   0.025461
  0.128229   0.012849   0.025036
  0.132254   0.012345   0.024609
  0.136407   0.011852   0.024180
  0.140689   0.011371   0.023750
  0.145106   0.010901   0.023319
  0.149661   0.010444   0.022888
  0.154360   0.009999   0.022455
  0.159206   0.009566   0.022022
  0.164204   0.009146   0.021589
  0.169359   0.008739   0.021157
  0.174676   0.008344   0.020725
  0.180160   0.007961   0.020295
  0.185816   0.007592   0.019865
  0.191650   0.007234   0.019438
  0.197666   0.006890   0.019013
  0.203872   0.006558   0.018590
  0.210272   0.006238   0.018170
  0.216874   0.005931   0.017754
  0.223682   0.005635   0.017341
  0.230705   0.005352   0.016932
  0.237948   0.005080   0.016528
  0.245418   0.004819   0.016128
  0.253123   0.004570   0.015733
  0.261069   0.004331   0.015343
  0.269265   0.004104   0.014958
  0.277719   0.003886   0.014580
  0.286438   0.003679   0.014207
  0.295430   0.003481   0.013840
  0.304705   0.003293   0.013479
  0.314271   0.003114   0.013124
  0.324138   0.002943   0.012776
  0.334314   0.002781   0.012435
  0.344809   0.002627   0.012100
  0.355634   0.002481   0.011772
  0.366799   0.002343   0.011450
  0.378315   0.002211   0.011136
  0.390192   0.002087   0.010828
  0.402442   0.001969   0.010527
  0.415076   0.001857   0.010233
  0.428107   0.001752   0.009946
  0.441547   0.001652   0.009665
  0.455409   0.001557   0.009391
  0.469707   0.001467   0.009124
  0.484453   0.001383   0.008863
  0.499662   0.001303   0.008609
  0.515349   0.001228   0.008361
  0.531528   0.001157   0.008120
  0.548215   0.001089   0.007884
  0.565426   0.001026   0.007655
  0.583177   0.000966   0.007432
  0.601485   0.000910   0.007215
  0.620369   0.000856   0.007004
  0.639845   0.000806   0.006798
  0.659932   0.000759   0.006598
  0.680651   0.000714   0.006404
  0.702019   0.000672   0.006215
  0.724059   0.000633   0.006031
  0.746790   0.000595   0.005852
  0.770235   0.000560   0.005678
  0.794416   0.000527   0.005510
  0.819357   0.000496   0.005346
  0.845080   0.000467   0.005186
  0.871611   0.000439   0.005031
  0.898974   0.000413   0.004881
  0.927197   0.000388   0.004735
  0.956306   0.000365   0.004593
  0.986329   0.000344   0.004456
  1.017294   0.000323   0.004322
  1.049231   0.000304   0.004192
  1.082172   0.000286   0.004066
  1.116146   0.000269   0.003944
  1.151186   0.000253   0.003825
  1.187327   0.000238   0.003710
  1.224603   0.000224   0.003598
  1.263049   0.000210   0.003490
  1.302701   0.000198   0.003384
  1.343599   0.000186   0.003282
  1.385780   0.000175   0.003183
  1.429286   0.000164   0.003087
  1.474158   0.000155   0.002993
  1.520438   0.000145   0.002903
  1.568172   0.000137   0.002815
  1.617403   0.000129   0.002730
  1.668181   0.000121   0.002647
  1.720553   0.000114   0.002567
  1.774568   0.000107   0.002489
  1.830280   0.000100   0.002414
  1.887741   0.000094   0.002341
  1.947005   0.000089   0.002270
  2.008130   0.000083   0.002201
  2.071174   0.000078   0.002134
  2.136198   0.000074   0.002069
  2.203263   0.000069   0.002007
  2.272433   0.000065   0.001946
  2.343775   0.000061   0.001887
  2.417356   0.000058   0.001829
  2.493248   0.000054   0.001774
  2.571522   0.000051   0.001720
  2.652253   0.000048   0.001668
  2.735519   0.000045   0.001617
  2.821399   0.000042   0.001568
  2.909976   0.000040   0.001520
  3.001333   0.000037   0.001474
  3.095558   0.000035   0.001429
  3.192741   0.000033   0.001386
  3.292976   0.000031   0.001344
  3.396357   0.000029   0.001303
  3.502984   0.000027   0.001263
  3.612958   0.000026   0.001225
  3.726385   0.000024   0.001188
  3.843372   0.000023   0.001151
  3.964033   0.000021   0.001116
  4.088482   0.000020   0.001082
  4.216837   0.000019   0.001050
  4.349223   0.000018   0.001018
  4.485764   0.000017   0.000987
  4.626592   0.000016   0.000957
  4.771841   0.000015   0.000928
  4.921651   0.000014   0.000899
  5.076163   0.000013   0.000872
  5.235527   0.000012   0.000845
  5.399893   0.000012   0.000820
  5.569420   0.000011   0.000795
  5.744269   0.000010   0.000771
  5.924607   0.000010   0.000747
  6.110606   0.000009   0.000724
  6.302446   0.000008   0.000702
  6.500307   0.000008   0.000681
  6.704381   0.000008   0.000660
  6.914861   0.000007   0.000640
  7.131950   0.000007   0.000621
  7.355853   0.000006   0.000602
  7.586786   0.000006   0.000584
  7.824969   0.000006   0.000566
  8.070630   0.000005   0.000549
  8.324003   0.000005   0.000532
  8.585330   0.000005   0.000516
  8.854862   0.000004   0.000500
  9.132855   0.000004   0.000485
  9.419576   0.000004   0.000470
  9.715299   0.000004   0.000456
 10.020305   0.000003   0.000442
 10.334887   0.000003   0.000428
 10.659345   0.000003   0.000415
 10.993989   0.000003   0.000403
 11.339140   0.000003   0.000390
 11.695126   0.000002   0.000379
 12.062288   0.000002   0.000367
 12.440977   0.000002   0.000356
 12.831554   0.000002   0.000345
 13.234394   0.000002   0.000335
 13.649880   0.000002   0.000324
 14.078411   0.000002   0.000314
 14.520395   0.000002   0.000305
 14.976254   0.000002   0.000296
 15.446426   0.000001   0.000287
 15.931358   0.000001   0.000278
 16.431514   0.000001   0.000269
 16.947372   0.000001   0.000261
 17.479426   0.000001   0.000253
 18.028183   0.000001   0.000246
 18.594167   0.000001   0.000238
 19.177921   0.000001   0.000231
 19.780001   0.000001   0.000224
 20.400984   0.000001   0.000217
 21.041461   0.000001   0.000210
 21.702046   0.000001   0.000204
 22.383370   0.000001   0.000198
 23.086084   0.000001   0.000192
 23.810859   0.000001   0.000186
 24.558387   0.000001   0.000180
 25.329384   0.000001   0.000175
 26.124586   0.000000   0.000169
 26.944753   0.000000   0.000164
 27.790669   0.000000   0.000159
 28.663142   0.000000   0.000154
 29.563005   0.000000   0.000149
 30.491120   0.000000   0.000144
 31.448371   0.000000   0.000139
 32.435676   0.000000   0.000134
 33.453976   0.000000   0.000130
 34.504245   0.000000   0.000126
 35.587487   0.000000   0.000122
 36.704736   0.000000   0.000118
 37.857061   0.000000   0.000114
 39.045563   0.000000   0.000111
 40.271377   0.000000   0.000108
 41.535674   0.000000   0.000106
 42.839664   0.000000   0.000104
 44.184592   0.000000   0.000102
 45.571743   0.000000   0.000101
 47.002442   0.000000   0.000100
 48.478058   0.000000   0.000099
 50.000000   0.000000   0.000099
