  70.00000  325.50332  333.28560    7.78227   -1.71622   -2.39767   -0.68145 
  71.00000  324.05835  330.89700    6.83865   -2.18015   -2.37955   -0.19940 
  72.00000  321.12350  328.52645    7.40295   -2.87099   -2.36157    0.50943 
  73.00000  318.83732  326.17382    7.33650   -1.21991   -2.34372   -1.12382 
  74.00000  318.18703  323.83896    5.65193   -1.69171   -2.32601   -0.63430 
  75.00000  315.20547  321.52175    6.31627   -3.26402   -2.30844    0.95558 
  76.00000  312.36928  319.22204    6.85275   -1.75788   -2.29100   -0.53313 
  77.00000  311.46365  316.93970    5.47605   -1.40798   -2.27370   -0.86572 
  78.00000  309.34698  314.67459    5.32761   -1.76989   -2.25653   -0.48664 
  79.00000  307.92284  312.42660    4.50376   -2.02131   -2.23949   -0.21818 
  80.00000  305.28151  310.19557    4.91406   -2.53963   -2.22258    0.31705 
  81.00000  303.19564  307.98139    4.78576   -1.72950   -2.20580   -0.47630 
  82.00000  302.00494  305.78393    3.77899   -0.30872   -2.18915   -1.88043 
  83.00000  302.46423  303.60305    1.13882    0.90976   -2.17263   -3.08239 
  84.00000  303.13491  301.43863   -1.69628   -0.48422   -2.15623   -1.67201 
  85.00000  301.31831  299.29055   -2.02776   -2.59532   -2.13996    0.45536 
  86.00000  298.64819  297.15867   -1.48951   -1.98839   -2.12381   -0.13542 
  87.00000  297.71434  295.04288   -2.67146   -0.23287   -2.10779   -1.87492 
  88.00000  298.16394  292.94305   -5.22089    1.74827   -2.09189   -3.84016 
  89.00000  300.23874  290.85905   -9.37968    0.01258   -2.07612   -2.08870 
  90.00000  297.86409  288.79078   -9.07331   -3.13114   -2.06046    1.07068 
  91.00000  295.16457  286.73810   -8.42647   -1.09983   -2.04492   -0.94509 
  92.00000  295.14428  284.70089  -10.44339   -1.61605   -2.02950   -0.41345 
  93.00000  291.67826  282.67905   -8.99921   -3.15904   -2.01421    1.14483 
  94.00000  289.36627  280.67244   -8.69383   -2.67940   -1.99902    0.68038 
  95.00000  286.84898  278.68096   -8.16801   -0.08886   -1.98396   -1.89510 
  96.00000  288.66284  276.70449  -11.95835    0.39261   -1.96901   -2.36162 
  97.00000  287.11718  274.74291  -12.37427   -1.16882   -1.95417   -0.78535 
  98.00000  286.80058  272.79611  -14.00447   -0.46993   -1.93945   -1.46952 
  99.00000  285.97675  270.86397  -15.11278   -0.70003   -1.92484   -1.22481 
 100.00000  285.17857  268.94639  -16.23218   -1.88149   -1.91034   -0.02886 
 101.00000  282.54149  267.04325  -15.49824   -1.78854   -1.89596   -0.10742 
 102.00000  281.89638  265.15444  -16.74194   -0.51819   -1.88168   -1.36349 
 103.00000  281.18166  263.27985  -17.90181   -0.60552   -1.86751   -1.26199 
 104.00000  280.51826  261.41938  -19.09889   -1.22568   -1.85346   -0.62777 
 105.00000  278.78286  259.57290  -19.20995   -1.61866   -1.83951   -0.22084 
 106.00000  277.41414  257.74033  -19.67381   -1.39518   -1.82566   -0.43048 
 107.00000  275.77267  255.92154  -19.85113   -2.32699   -1.81192    0.51506 
 108.00000  273.17897  254.11644  -19.06252   -1.45865   -1.79829   -0.33964 
 109.00000  272.82534  252.32492  -20.50042   -0.74219   -1.78476   -1.04257 
 110.00000  271.33928  250.54688  -20.79240   -1.59323   -1.77134   -0.17811 
 111.00000  269.96154  248.78221  -21.17933   -0.87511   -1.75802   -0.88291 
 112.00000  269.38727  247.03081  -22.35646   -0.91893   -1.74480   -0.82587 
 113.00000  267.71053  245.29257  -22.41796   -2.88466   -1.73168    1.15298 
 114.00000  264.35842  243.56741  -20.79101   -1.66963   -1.71866   -0.04903 
 115.00000  264.34675  241.85521  -22.49154   -0.56361   -1.70575   -1.14214 
 116.00000  262.51261  240.15589  -22.35672   -2.48932   -1.69293    0.79639 
 117.00000  259.70730  238.46933  -21.23797   -2.89064   -1.68021    1.21044 
 118.00000  257.11462  236.79544  -20.31918   -1.97255   -1.66758    0.30496 
 119.00000  255.85060  235.13413  -20.71647   -0.83839   -1.65506   -0.81667 
 120.00000  255.32962  233.48530  -21.84433    0.13659   -1.64262   -1.77922 
 121.00000  255.48799  231.84885  -23.63914   -1.46307   -1.63029   -0.16722 
 122.00000  252.57465  230.22469  -22.34996   -2.18991   -1.61805    0.57186 
 123.00000  251.36768  228.61272  -22.75496   -1.89338   -1.60590    0.28748 
 124.00000  248.64607  227.01286  -21.63321   -2.59945   -1.59385    1.00561 
 125.00000  246.77994  225.42500  -21.35494   -0.60549   -1.58188   -0.97639 
 126.00000  247.06622  223.84906  -23.21717   -0.22854   -1.57001   -1.34147 
 127.00000  245.99482  222.28494  -23.70987   -1.14556   -1.55823   -0.41267 
 128.00000  245.10761  220.73256  -24.37505   -0.35187   -1.54654   -1.19467 
 129.00000  244.85775  219.19183  -25.66593   -1.66226   -1.53494    0.12732 
 130.00000  242.19219  217.66265  -24.52954   -1.20708   -1.52343   -0.31635 
 131.00000  242.61860  216.14494  -26.47366   -0.18553   -1.51201   -1.32647 
 132.00000  241.67934  214.63860  -27.04073    0.21469   -1.50067   -1.71537 
 133.00000  242.98137  213.14357  -29.83781    0.78693   -1.48942   -2.27635 
 134.00000  242.51803  211.65973  -30.85830   -1.93492   -1.47826    0.45667 
 135.00000  239.88501  210.18702  -29.69799   -1.38161   -1.46718   -0.08557 
 136.00000  240.12755  208.72534  -31.40221    0.66096   -1.45619   -2.11715 
 137.00000  240.43694  207.27461  -33.16233   -0.55015   -1.44528   -0.89513 
 138.00000  239.00197  205.83475  -33.16722   -1.45933   -1.43445    0.02488 
 139.00000  237.48215  204.40568  -33.07647   -2.70853   -1.42371    1.28482 
 140.00000  234.00120  202.98730  -31.01390   -2.34956   -1.41305    0.93651 
 141.00000  232.93321  201.57955  -31.35366   -1.36099   -1.40247   -0.04149 
 142.00000  230.80519  200.18233  -30.62286   -2.61953   -1.39197    1.22755 
 143.00000  228.24590  198.79557  -29.45033   -1.26144   -1.38156   -0.12012 
 144.00000  227.93708  197.41919  -30.51789   -1.61046   -1.37122    0.23924 
 145.00000  225.12559  196.05311  -29.07248   -1.58682   -1.36096    0.22586 
 146.00000  225.16814  194.69724  -30.47090    0.47415   -1.35078   -1.82493 
 147.00000  225.13634  193.35152  -31.78482   -1.57529   -1.34068    0.23462 
 148.00000  222.33339  192.01586  -30.31753   -1.98688   -1.33065    0.65623 
 149.00000  221.35109  190.69019  -30.66090   -1.60051   -1.32070    0.27980 
 150.00000  218.72873  189.37443  -29.35430   -3.14260   -1.31083    1.83177 
 151.00000  215.50520  188.06850  -27.43669   -2.84400   -1.30103    1.54296 
 152.00000  213.27749  186.77234  -26.50515   -1.88745   -1.29131    0.59614 
 153.00000  211.86912  185.48586  -26.38326   -0.28193   -1.28166   -0.99973 
 154.00000  212.28954  184.20899  -28.08055   -0.39283   -1.27209   -0.87926 
 155.00000  210.98480  182.94165  -28.04315   -0.78495   -1.26259   -0.47763 
 156.00000  210.91691  181.68378  -29.23312   -0.24045   -1.25316   -1.01271 
 157.00000  210.30756  180.43531  -29.87225   -0.39471   -1.24380   -0.84909 
 158.00000  209.75700  179.19615  -30.56085   -2.12874   -1.23452    0.89422 
 159.00000  206.44214  177.96624  -28.47590   -2.15181   -1.22531    0.92650 
 160.00000  205.53849  176.74552  -28.79297   -2.04397   -1.21616    0.82781 
 161.00000  202.38112  175.53389  -26.84723   -1.98798   -1.20709    0.78089 
 162.00000  201.79655  174.33131  -27.46523   -0.85621   -1.19809   -0.34187 
 163.00000  200.36234  173.13770  -27.22464   -1.18580   -1.18915   -0.00335 
 164.00000  199.66278  171.95299  -27.70979   -0.22328   -1.18028   -0.95700 
 165.00000  199.54060  170.77711  -28.76349   -1.07026   -1.17148   -0.10122 
 166.00000  197.90206  169.61000  -28.29206   -0.00733   -1.16275   -1.15542 
 167.00000  199.11972  168.45159  -30.66813   -0.65511   -1.15409   -0.49898 
 168.00000  196.38364  167.30180  -29.08184   -2.31079   -1.14549    1.16530 
 169.00000  195.25464  166.16059  -29.09405   -0.74868   -1.13695   -0.38828 
 170.00000  194.71092  165.02787  -29.68305    0.01811   -1.12849   -1.14659 
 171.00000  194.72204  163.90359  -30.81844   -1.41825   -1.12008    0.29817 
 172.00000  191.90555  162.78769  -29.11786   -2.81602   -1.11174    1.70428 
 173.00000  189.83073  161.68009  -28.15065   -1.11441   -1.10347    0.01095 
 174.00000  189.37274  160.58073  -28.79201   -0.90513   -1.09526   -0.19013 
 175.00000  187.83259  159.48956  -28.34303   -1.44112   -1.08711    0.35402 
 176.00000  186.78191  158.40650  -28.37541   -0.53103   -1.07902   -0.54799 
 177.00000  186.39754  157.33150  -29.06605   -1.25006   -1.07099    0.17907 
 178.00000  184.26477  156.26449  -28.00028   -1.86583   -1.06303    0.80280 
 179.00000  182.69616  155.20542  -27.49074   -2.71460   -1.05512    1.65948 
 180.00000  179.56082  154.15422  -25.40659   -0.45933   -1.04728   -0.58795 
 181.00000  181.34118  153.11084  -28.23034    0.08745   -1.03950   -1.12695 
 182.00000  178.93692  152.07521  -26.86172   -2.77143   -1.03177    1.73965 
 183.00000  176.65565  151.04727  -25.60838   -1.87120   -1.02411    0.84709 
 184.00000  175.33376  150.02697  -25.30679   -0.68858   -1.01650   -0.32792 
 185.00000  174.97034  149.01425  -25.95609   -0.80680   -1.00895   -0.20215 
 186.00000  173.71735  148.00904  -25.70830   -0.90208   -1.00146   -0.09939 
 187.00000  173.40597  147.01130  -26.39467    0.09869   -0.99403   -1.09272 
 188.00000  173.64377  146.02096  -27.62281    0.09266   -0.98665   -1.07931 
 189.00000  173.19748  145.03797  -28.15951   -1.52597   -0.97933    0.54663 
 190.00000  170.93758  144.06228  -26.87530   -1.51255   -0.97207    0.54048 
 191.00000  170.06805  143.09382  -26.97423   -2.25032   -0.96486    1.28546 
 192.00000  166.75891  142.13254  -24.62636   -1.58145   -0.95770    0.62375 
 193.00000  166.77194  141.17839  -25.59354   -1.46426   -0.95060    0.51365 
 194.00000  163.54616  140.23132  -23.31485   -2.86254   -0.94356    1.91898 
 195.00000  161.93725  139.29126  -22.64599   -0.29191   -0.93657   -0.64466 
 196.00000  162.43196  138.35816  -24.07379   -0.29290   -0.92963   -0.63672 
 197.00000  161.36116  137.43198  -23.92917   -0.06381   -0.92274   -0.85894 
 198.00000  162.45227  136.51266  -25.93961    1.16373   -0.91591   -2.07964 
 199.00000  162.86545  135.60014  -27.26530   -1.16319   -0.90913    0.25406 
 200.00000  160.50151  134.69438  -25.80713   -2.10783   -0.90240    1.20543 
 201.00000  159.71340  133.79533  -25.91807    1.55930   -0.89572   -2.45503 
 202.00000  162.52988  132.90292  -29.62696    0.58548   -0.88910   -1.47457 
 203.00000  160.38073  132.01712  -28.36361   -2.23308   -0.88252    1.35057 
 204.00000  158.81445  131.13787  -27.67659   -2.14006   -0.87599    1.26407 
 205.00000  156.78702  130.26512  -26.52191    0.69983   -0.86952   -1.56934 
 206.00000  159.46097  129.39882  -30.06215    0.33870   -0.86309   -1.20179 
 207.00000  157.15492  128.53892  -28.61599   -1.25322   -0.85671    0.39651 
 208.00000  157.69323  127.68538  -30.00785    0.55569   -0.85038   -1.40608 
 209.00000  157.68379  126.83814  -30.84565   -0.33488   -0.84410   -0.50922 
 210.00000  157.02362  125.99716  -31.02646   -0.99186   -0.83787    0.15399 
 211.00000  155.81661  125.16239  -30.65422   -1.26142   -0.83168    0.42974 
 212.00000  154.65813  124.33379  -30.32434   -0.70236   -0.82554   -0.12319 
 213.00000  153.89693  123.51129  -30.38564   -2.33193   -0.81945    1.51248 
 214.00000  150.09447  122.69487  -27.39960   -3.62226   -0.81340    2.80885 
 215.00000  147.29054  121.88447  -25.40607   -2.25943   -0.80741    1.45202 
 216.00000  145.27414  121.08005  -24.19410   -2.42982   -0.80145    1.62837 
 217.00000  142.44747  120.28155  -22.16592   -2.41407   -0.79554    1.61852 
 218.00000  140.50775  119.48895  -21.01881   -2.05040   -0.78968    1.26072 
 219.00000  138.12825  118.70218  -19.42607   -2.62549   -0.78386    1.84163 
 220.00000  135.32528  117.92121  -17.40407   -2.71070   -0.77809    1.93261 
 221.00000  132.49364  117.14599  -15.34764   -4.05145   -0.77236    3.27910 
 222.00000  127.95926  116.37648  -11.58278   -2.47619   -0.76667    1.70952 
 223.00000  127.81765  115.61264  -12.20501    0.33029   -0.76103   -1.09131 
 224.00000  127.63169  114.85442  -12.77727   -1.05774   -0.75542    0.30232 
 225.00000  125.90958  114.10178  -11.80780   -1.28070   -0.74987    0.53083 
 226.00000  125.38758  113.35467  -12.03291   -0.15975   -0.74435   -0.58460 
 227.00000  125.23315  112.61306  -12.62009   -0.72660   -0.73888   -0.01228 
 228.00000  124.13734  111.87690  -12.26044   -0.53552   -0.73345   -0.19793 
 229.00000  124.62684  111.14615  -13.48069    1.85197   -0.72806   -2.58003 
 230.00000  126.96329  110.42078  -16.54251    0.80180   -0.72271   -1.52451 
 231.00000  125.61704  109.70073  -15.91631   -2.95478   -0.71740    2.23738 
 232.00000  122.43729  108.98597  -13.45132   -0.91917   -0.71213    0.20704 
 233.00000  123.87622  108.27646  -15.59976    1.36099   -0.70690   -2.06789 
 234.00000  124.06676  107.57216  -16.49460   -1.01056   -0.70171    0.30884 
 235.00000  122.32097  106.87302  -15.44795   -1.04521   -0.69656    0.34865 
 236.00000  122.12200  106.17902  -15.94298   -0.58490   -0.69145   -0.10655 
 237.00000  120.86071  105.49011  -15.37060   -1.46881   -0.68638    0.78243 
 238.00000  119.40346  104.80624  -14.59722   -1.13771   -0.68135    0.45636 
 239.00000  118.19838  104.12740  -14.07099   -2.69989   -0.67635    2.02354 
 240.00000  114.47594  103.45352  -11.02242   -2.22113   -0.67140    1.54973 
 241.00000  113.83929  102.78459  -11.05471   -1.49865   -0.66648    0.83217 
 242.00000  111.18436  102.12055   -9.06380   -2.03949   -0.66160    1.37789 
 243.00000  109.84947  101.46138   -8.38809   -2.06944   -0.65675    1.41268 
 244.00000  107.03130  100.80703   -6.22427   -2.29941   -0.65195    1.64746 
 245.00000  105.44811  100.15747   -5.29064   -1.56148   -0.64718    0.91430 
 246.00000  103.56645   99.51266   -4.05379   -2.60670   -0.64244    1.96426 
 247.00000  100.86845   98.87257   -1.99588   -0.90448   -0.63774    0.26673 
 248.00000  101.67443   98.23716   -3.43726    0.56317   -0.63308   -1.19625 
 249.00000  101.16564   97.60640   -3.55924   -1.40249   -0.62845    0.77404 
 250.00000   99.18592   96.98024   -2.20568   -1.70332   -0.62386    1.07946 
 251.00000   97.79030   96.35866   -1.43163   -2.13129   -0.61930    1.51198 
 252.00000   95.11160   95.74162    0.63002   -1.99568   -0.61478    1.38090 
 253.00000   94.14656   95.12909    0.98252   -0.37376   -0.61029   -0.23653 
 254.00000   93.98426   94.52102    0.53676   -0.26627   -0.60584   -0.33957 
 255.00000   93.25676   93.91740    0.66064   -1.37893   -0.60142    0.77751 
 256.00000   91.18838   93.31817    2.12979   -2.57502   -0.59703    1.97799 
 257.00000   88.32663   92.72332    4.39669   -3.22320   -0.59268    2.63052 
 258.00000   85.44353   92.13280    6.68927   -0.99389   -0.58836    0.40553 
 259.00000   85.97637   91.54659    5.57022   -0.13143   -0.58407   -0.45265 
 260.00000   84.31305   90.96465    6.65160   -2.83445   -0.57982    2.25463 
 261.00000   80.85991   90.38694    9.52703   -3.04759   -0.57559    2.47200 
 262.00000   78.52521   89.81345   11.28824   -2.25027   -0.57140    1.67887 
 263.00000   76.24484   89.24413   12.99929   -2.09474   -0.56725    1.52749 
 264.00000   74.39575   88.67895   14.28320   -1.52402   -0.56312    0.96090 
 265.00000   72.96115   88.11788   15.15673   -1.98084   -0.55902    1.42182 
 266.00000   70.54402   87.56089   17.01687   -1.93786   -0.55496    1.38290 
 267.00000   69.20110   87.00796   17.80686   -1.44544   -0.55092    0.89451 
 268.00000   67.56968   86.45904   18.88935   -1.24829   -0.54692    0.70137 
 269.00000   66.51168   85.91411   19.40243   -1.82037   -0.54295    1.27742 
 270.00000   64.00814   85.37313   21.36499   -2.10781   -0.53900    1.56881 
 271.00000   62.55317   84.83609   22.28291   -1.30247   -0.53509    0.76737 
 272.00000   61.19540   84.30294   23.10754   -1.43011   -0.53121    0.89891 
